#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Coverage,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Date,Unit Location,Note 1,Source Name,,,,,,,,,,,,,,,,,,,,,,,,
21,DEF_163_ROOF,163 Roof Surface,Tarping Dwelling and Garage roofs,0.00,Average,1.00,"6,000.00",0.00,"6,000.00",Loc 1 Bldg 1,0.00,"$6,000.00",0.00,Age/Condition,0.00,Yes,"6,000.00",Yes,No,TMP,BIDITM,CBRAMLET,,2022-10-11,Unit 163 BLDG,,Price List Item,,,,,,,,,,,,,,,,,,,,,,,,
22,DEF_163_ROOF,163 Roof Surface,Roofing - General Laborer - per hour,0.00,Average,45.82,"2,405.55",0.00,52.50,Loc 1 Bldg 1,0.00,"$2,886.67",0.00,Age/Condition,0.00,Yes,"2,886.67",Yes,No,RFG,LABL,PAULGAGN,,2022-10-18,Unit 163 BLDG,Above line is for additional labor to hand carry shingles due to no access issues. Allowed 1 hr per SQ.,,,,,,,,,,,,,,,,,,,,,,,,,
23,DEF_163_ROOF,163 Roof Surface,"Tear off, haul and dispose of comp. shingles - 3 tab",0.00,Average,45.82,"3,709.59",0.00,80.96,Loc 1 Bldg 1,0.00,"$4,451.51",25.00,Age/Condition,0.00,Yes,"4,451.51",Yes,No,RFG,ARMV,PAULGAGN,,2022-10-10,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DEF_163_ROOF,163 Roof Surface,Additional charge for high roof (2 stories or greater),0.00,Average,23.98,195.68,0.00,8.16,Loc 1 Bldg 1,0.00,$234.82,0.00,Age/Condition,0.00,Yes,234.82,Yes,No,RFG,HIGH,PAULGAGN,,2022-10-11,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DEF_163_ROOF,163 Roof Surface,Additional charge for high roof (2 stories or greater),0.00,Average,24.67,782.04,0.00,31.70,Loc 1 Bldg 1,0.00,$938.44,0.00,Age/Condition,0.00,Yes,938.44,Yes,No,RFG,HIGH,PAULGAGN,,2022-10-11,Unit 163 BLDG,"Auto Calculated Waste: 2.9%, 0.69SQ Options: Valleys: Open, Include eave starter course: No, Include rake starter course: No, Exposure: 5"", Bundle Rounding: 0.3%, 0.08SQ - (included in waste calculation above)",,,,,,,,,,,,,,,,,,,,,,,,,
26,DEF_163_ROOF,163 Roof Surface,3 tab - 25 yr. - comp. shingle roofing - w/out felt,0.00,Average,48.00,"14,858.88",0.00,309.56,Loc 1 Bldg 1,401.15,"$18,312.05",25.00,Age/Condition,0.00,Yes,"18,312.05",Yes,No,RFG,240S,PAULGAGN,,2022-10-10,Unit 163 BLDG,"Auto Calculated Waste: 4.8%, 2.18SQ Options: Valleys: Open, Include eave starter course: No, Include rake starter course: No, Include ridge/hip cap: No, Exposure: 5"", Bundle Rounding: 0.7%, 0.32SQ - (included in waste calculation above)",Price List Item,,,,,,,,,,,,,,,,,,,,,,,,
27,DEF_163_ROOF,163 Roof Surface,Water barrier membrane - Mod. bitumen - entire surface,0.00,Average,"4,582.01","4,169.63",0.00,0.91,Loc 1 Bldg 1,131.50,"$5,161.35",30.00,Age/Condition,0.00,Yes,"5,161.35",Yes,No,RFG,WB,PAULGAGN,,2022-10-10,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
28,DEF_163_ROOF,163 Roof Surface,Drip edge,0.00,Average,477.42,"1,818.97",0.00,3.81,Loc 1 Bldg 1,41.77,"$2,232.90",35.00,Age/Condition,0.00,Yes,"2,232.90",Yes,No,RFG,DRIP,PAULGAGN,,2022-10-10,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
29,DEF_163_ROOF,163 Roof Surface,Valley metal,0.00,Average,11.40,93.82,0.00,8.23,Loc 1 Bldg 1,2.02,$115.00,35.00,Age/Condition,0.00,Yes,115.00,Yes,No,RFG,VMTL,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
30,DEF_163_ROOF,163 Roof Surface,Asphalt starter - universal starter course,0.00,Average,393.93,"1,091.19",0.00,2.77,Loc 1 Bldg 1,14.61,"$1,326.96",20.00,Age/Condition,0.00,Yes,"1,326.96",Yes,No,RFG,ASTR-,PAULGAGN,,2022-10-10,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
31,DEF_163_ROOF,163 Roof Surface,Hip / Ridge cap - composition shingles,0.00,Average,189.97,"1,206.31",0.00,6.35,Loc 1 Bldg 1,19.02,"$1,470.39",25.00,Age/Condition,0.00,Yes,"1,470.39",Yes,No,RFG,RIDGC,PAULGAGN,,2022-10-10,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
32,DEF_163_ROOF,163 Roof Surface,Continuous ridge vent - aluminum,0.00,Average,54.08,677.08,0.00,12.52,Loc 1 Bldg 1,15.07,$830.59,35.00,Age/Condition,0.00,Yes,830.59,Yes,No,RFG,VENTA,PAULGAGN,,2022-10-10,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
33,DEF_163_ROOF,163 Roof Surface,Flashing - pipe jack - lead,0.00,Average,5.00,489.20,0.00,97.84,Loc 1 Bldg 1,16.30,$606.60,35.00,Age/Condition,0.00,Yes,606.60,Yes,No,RFG,FLPIPEL,PAULGAGN,,2022-10-17,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
34,DEF_163_ROOF,163 Roof Surface,"Exhaust cap - through roof - 6"" to 8""",0.00,Average,3.00,421.62,0.00,140.54,Loc 1 Bldg 1,9.38,$517.20,35.00,Age/Condition,0.00,Yes,517.20,Yes,No,RFG,VENTE,PAULGAGN,,2022-10-17,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
35,DEF_163_ROOF,163 Roof Surface,Soffit - metal,0.00,Average,954.85,"6,741.24",0.00,7.06,Loc 1 Bldg 1,246.64,"$8,385.46",50.00,Age/Condition,0.00,Yes,"8,385.46",Yes,No,SFG,SFTM,PAULGAGN,,2022-12-02,Unit 163 BLDG,Above line is to replace all of the soffit on all elevations.,Price List Item,,,,,,,,,,,,,,,,,,,,,,,,
36,DEF_163_ROOF,163 Roof Surface,"Fascia - metal - 6""",0.00,Average,477.42,"2,816.78",0.00,5.90,Loc 1 Bldg 1,82.88,"$3,479.60",50.00,Age/Condition,0.00,Yes,"3,479.60",Yes,No,SFG,FACM6,PAULGAGN,,2022-10-17,Unit 163 BLDG,Above line is to replace all of the fascia on all elevations.,,,,,,,,,,,,,,,,,,,,,,,,,
37,DEF_163_ROOF,163 Roof Surface,"Gutter - aluminum - 6""",0.00,Average,393.93,"4,912.31",0.00,12.47,Loc 1 Bldg 1,225.84,"$6,165.77",25.00,Age/Condition,0.00,Yes,"6,165.77",Yes,No,SFG,GUTA>,PAULGAGN,,2022-10-17,Unit 163 BLDG,Above line is to replace the gutters on all eaves. Downspouts included on individual elevations.,,,,,,,,,,,,,,,,,,,,,,,,,
38,DEF_163_ROOF,163 Roof Surface,Roofing felt - 30 lb.,0.00,Average,91.64,"5,308.71",0.00,57.93,Loc 5 Bldg 1,110.21,"$6,502.70",20.00,Age/Condition,0.00,Yes,"6,502.70",Yes,No,RFG,FELT30,PAULGAGN,,2022-12-02,Unit 163 BLDG,"Pre-existing felt. FL Code requires 2 layer (17"" overlap with 2X cap nail",,,,,,,,,,,,,,,,,,,,,,,,,
39,DEF_163_ROOF,163 Roof Surface,Re-nailing of roof sheathing - complete re-nail,0.00,Average,"4,582.01","1,695.34",0.00,0.37,Loc 5 Bldg 1,3.21,"$2,038.25",150.00,Age/Condition,0.00,Yes,"2,038.25",Yes,No,RFG,RENAIL,PAULGAGN,,2022-12-02,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
40,DEF_163_ROOF,163 Roof Surface,Endwall flashing for metal roofing - 26 gauge,0.00,Average,140.00,973.00,0.00,6.95,Loc 5 Bldg 1,26.85,"$1,199.83",75.00,Age/Condition,0.00,Yes,"1,199.83",Yes,No,MTL,RFGEW+,PAULGAGN,,2022-12-02,Unit 163 BLDG,"Roof to wall lower R & L Roof wall has installed flashing under existing stucco. Proper replacement would be under stucco, retrofit (R&R) is a end-wall flashing and counter flashing installation. A Reglet needs to be cut into stucco and a counter-flashing needs to be installed in reglet cut as well as butyl / Silicone caulk to properly flash for water tight integrity. Using pre-existing flashing is not recommended..",,,,,,,,,,,,,,,,,,,,,,,,,
41,DEF_163_ROOF,163 Roof Surface,Counterflashing - Apron flashing,0.00,Average,140.00,"2,091.60",0.00,14.94,Loc 5 Bldg 1,17.05,"$2,530.39",35.00,Age/Condition,0.00,Yes,"2,530.39",Yes,No,RFG,FLCTR,PAULGAGN,,2022-12-02,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
42,FRONT_ELEVAT,Front Elevation,Clean window unit (per side) 10 - 20 SF,0.00,Average,6.00,116.70,0.00,19.45,Loc 1 Bldg 1,9.81,$149.85,0.00,Age/Condition,0.00,Yes,149.85,Yes,No,CLN,WD,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
43,FRONT_ELEVAT,Front Elevation,Clean exterior door (per side),0.00,Average,3.00,54.99,0.00,18.33,Loc 1 Bldg 1,4.66,$70.65,0.00,Age/Condition,0.00,Yes,70.65,Yes,No,CLN,X,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
44,RIGHT_ELEVAT,Right Elevation,"Downspout - aluminum - 6""",0.00,Average,70.00,872.90,0.00,12.47,Loc 1 Bldg 1,40.13,"$1,095.63",25.00,Age/Condition,0.00,Yes,"1,095.63",Yes,No,SFG,GUTA>,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
45,RIGHT_ELEVAT,Right Elevation,Clean window unit (per side) 10 - 20 SF,0.00,Average,5.00,97.25,0.00,19.45,Loc 1 Bldg 1,8.18,$124.89,0.00,Age/Condition,0.00,Yes,124.89,Yes,No,CLN,WD,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
46,RIGHT_ELEVAT,Right Elevation,"Window screen, 1 - 9 SF",0.00,Average,1.00,46.84,0.00,46.84,Loc 1 Bldg 1,2.48,$59.18,30.00,Age/Condition,0.00,Yes,59.18,Yes,No,WDR,SCRN<,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
47,RIGHT_ELEVAT,Right Elevation,Clean air conditioning condenser unit,0.00,Average,2.00,170.42,0.00,85.21,Loc 1 Bldg 1,14.54,$219.08,0.00,Age/Condition,0.00,Yes,219.08,Yes,No,CLN,ACCND,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
48,RIGHT_ELEVAT,Right Elevation,Patio/pool Enclosure - Full Screen,0.00,Average,94.50,598.19,0.00,6.33,Loc 1 Bldg 1,15.35,$736.26,40.00,Age/Condition,0.00,Yes,736.26,Yes,No,AWN,PES,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
49,REAR_ELEVATI,Rear Elevation,Patio/pool Enclosure - Rescreen,0.00,Average,128.00,226.56,0.00,1.77,Loc 1 Bldg 1,4.30,$277.02,40.00,Age/Condition,0.00,Yes,277.02,Yes,No,AWN,PESR,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
50,REAR_ELEVATI,Rear Elevation,Patio/pool Enclosure - Full Screen,0.00,Average,48.00,303.84,0.00,6.33,Loc 1 Bldg 1,7.80,$373.96,40.00,Age/Condition,0.00,Yes,373.96,Yes,No,AWN,PES,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
51,REAR_ELEVATI,Rear Elevation,Clean screen wall,0.00,Average,232.00,197.20,0.00,0.85,Loc 1 Bldg 1,16.74,$253.42,0.00,Age/Condition,0.00,Yes,253.42,Yes,No,CLN,SCRNW,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
52,REAR_ELEVATI,Rear Elevation,"Screen door - metal - 30"" - 36"" - full screen (no glass)",0.00,Average,1.00,182.66,0.00,182.66,Loc 1 Bldg 1,8.40,$229.28,40.00,Age/Condition,0.00,Yes,229.28,Yes,No,DOR,SCRNM,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
53,LEFT_ELEVATI,Left Elevation,"Downspout - aluminum - 6""",0.00,Average,70.00,872.90,0.00,12.47,Loc 1 Bldg 1,40.13,"$1,095.63",25.00,Age/Condition,0.00,Yes,"1,095.63",Yes,No,SFG,GUTA>,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
54,LEFT_ELEVATI,Left Elevation,Clean air conditioning condenser unit,0.00,Average,1.00,85.21,0.00,85.21,Loc 1 Bldg 1,7.27,$109.54,0.00,Age/Condition,0.00,Yes,109.54,Yes,No,CLN,ACCND,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
55,LEFT_ELEVATI,Left Elevation,Patio/pool Enclosure - Rescreen,0.00,Average,32.00,56.64,0.00,1.77,Loc 1 Bldg 1,1.08,$69.28,40.00,Age/Condition,0.00,Yes,69.28,Yes,No,AWN,PESR,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
56,LEFT_ELEVATI,Left Elevation,Clean screen wall,0.00,Average,84.00,71.40,0.00,0.85,Loc 1 Bldg 1,6.06,$91.76,0.00,Age/Condition,0.00,Yes,91.76,Yes,No,CLN,SCRNW,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
57,LEFT_ELEVATI,Left Elevation,Clean window unit (per side) 10 - 20 SF,0.00,Average,3.00,58.35,0.00,19.45,Loc 1 Bldg 1,4.90,$74.93,0.00,Age/Condition,0.00,Yes,74.93,Yes,No,CLN,WD,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
58,LEFT_ELEVATI,Left Elevation,"Window screen, 1 - 9 SF",0.00,Average,2.00,93.68,0.00,46.84,Loc 1 Bldg 1,4.96,$118.38,30.00,Age/Condition,0.00,Yes,118.38,Yes,No,WDR,SCRN<,PAULGAGN,,2022-10-18,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1ST_FLOOR,1st Floor,Clean stucco,0.00,Average,"1,895.36","1,497.33",0.00,0.79,Loc 1 Bldg 1,127.22,"$1,924.27",0.00,Age/Condition,0.00,Yes,"1,924.27",Yes,No,CLN,STU,PAULGAGN,,2022-10-17,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1ST_FLOOR,1st Floor,Paint stucco,0.00,Average,"1,895.36","1,838.50",0.00,0.97,Loc 1 Bldg 1,18.57,"$2,228.49",15.00,Age/Condition,0.00,Yes,"2,228.49",Yes,No,PNT,STUP,PAULGAGN,,2022-10-20,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1ST_FLOOR,1st Floor,Seal stucco - elastomeric sealer,0.00,Average,"1,895.36","2,009.08",0.00,1.06,Loc 1 Bldg 1,55.72,"$2,477.76",15.00,Age/Condition,0.00,Yes,"2,477.76",Yes,No,PNT,STUS+,PAULGAGN,,2022-10-20,Unit 163 BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
62,HALLWAY1,Hallway,"5/8"" drywall - hung, taped, ready for texture",0.00,Average,16.00,46.88,0.00,2.93,Loc 1 Bldg 1,0.78,$57.20,150.00,Age/Condition,0.00,Yes,57.20,Yes,No,DRY,5/8-,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
63,HALLWAY1,Hallway,Tape joint for new to existing drywall - per LF,0.00,Average,16.00,188.32,0.00,11.77,Loc 1 Bldg 1,0.39,$226.45,150.00,Age/Condition,0.00,Yes,226.45,Yes,No,DRY,PATCHJ,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
64,HALLWAY1,Hallway,"Batt insulation - 6"" - R19 - paper / foil faced",0.00,Average,16.00,17.76,0.00,1.11,Loc 1 Bldg 1,0.84,$22.32,150.00,Age/Condition,0.00,Yes,22.32,Yes,No,INS,BTF6,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
65,LIVING_ROOM1,Living Room,"5/8"" drywall - hung, taped, ready for texture",0.00,Average,32.00,93.76,0.00,2.93,Loc 1 Bldg 1,1.57,$114.41,150.00,Age/Condition,0.00,Yes,114.41,Yes,No,DRY,5/8-,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
66,LIVING_ROOM1,Living Room,Tape joint for new to existing drywall - per LF,0.00,Average,24.00,282.48,0.00,11.77,Loc 1 Bldg 1,0.59,$339.69,150.00,Age/Condition,0.00,Yes,339.69,Yes,No,DRY,PATCHJ,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
67,LIVING_ROOM1,Living Room,"Batt insulation - 6"" - R19 - paper / foil faced",0.00,Average,32.00,35.52,0.00,1.11,Loc 1 Bldg 1,1.68,$44.64,150.00,Age/Condition,0.00,Yes,44.64,Yes,No,INS,BTF6,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
68,LIVING_ROOM1,Living Room,"1/2"" drywall - hung, taped, ready for texture",0.00,Average,226.57,638.93,0.00,2.82,Loc 1 Bldg 1,10.47,$779.28,150.00,Age/Condition,0.00,Yes,779.28,Yes,No,DRY,1/2-,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
69,LIVING_ROOM1,Living Room,Tape joint for new to existing drywall - per LF,0.00,Average,18.00,211.86,0.00,11.77,Loc 1 Bldg 1,0.44,$254.76,150.00,Age/Condition,0.00,Yes,254.76,Yes,No,DRY,PATCHJ,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MASTER_BEDR1,Master Bedroom,"5/8"" drywall - hung, taped, ready for texture",0.00,Average,170.31,499.01,0.00,2.93,Loc 1 Bldg 1,8.35,$608.84,150.00,Age/Condition,0.00,Yes,608.84,Yes,No,DRY,5/8-,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
71,MASTER_BEDR1,Master Bedroom,Tape joint for new to existing drywall - per LF,0.00,Average,57.81,680.42,0.00,11.77,Loc 1 Bldg 1,1.42,$818.20,150.00,Age/Condition,0.00,Yes,818.20,Yes,No,DRY,PATCHJ,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
72,MASTER_BEDR1,Master Bedroom,"Batt insulation - 6"" - R19 - paper / foil faced",0.00,Average,463.13,514.07,0.00,1.11,Loc 1 Bldg 1,24.31,$646.06,150.00,Age/Condition,0.00,Yes,646.06,Yes,No,INS,BTF6,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MASTER_BEDR1,Master Bedroom,"1/2"" drywall - hung, taped, ready for texture",0.00,Average,231.57,653.03,0.00,2.82,Loc 1 Bldg 1,10.70,$796.47,150.00,Age/Condition,0.00,Yes,796.47,Yes,No,DRY,1/2-,PAULGAGN,,2022-11-06,Unit 163 L,,,,,,,,,,,,,,,,,,,,,,,,,,
